Search Rank,z_Keyword Density (%),z_Readability Score,z_Caption Length,z_Hashtag Count,z_Hashtag Type,z_Post Timing,z_Sentiment Score,z_Caption Format,z_CTA Presence,z_Emphasis Style (%)
20,-0.3443092841163311,0.9452018176958034,-0.41423125794155014,-0.2705510388437217,-1.1914241960183767,1.3648674423040241,1.1104054714215925,-0.057915057915057536,-0.5750577367205543,-0.4035453597497393
21,-0.3443092841163311,1.7802726543704892,-0.6048284625158831,-0.5716651610960554,0.339969372128637,0.6604997139042534,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.09315258950295446
22,-0.3443092841163311,-1.405773857257418,-0.795425667090216,-0.5716651610960554,0.339969372128637,0.7860003814609953,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.8380257212374
23,-0.3443092841163311,0.6124031007751938,-0.22363405336721726,-0.5716651610960554,-0.42572741194486985,0.1689872210566468,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,1.6336461591936045
24,-0.3443092841163311,1.0264635124298314,-0.6048284625158831,-0.5716651610960554,0.339969372128637,-0.03719244707228691,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.4445603058741745
25,-0.3443092841163311,1.0256615878107456,-0.3506988564167725,-0.4211080999698885,0.339969372128637,0.8420751478161356,0.7024914509037615,-0.057915057915057536,1.7344110854503465,-0.6447688564476886
26,-0.3443092841163311,0.6124031007751938,-0.22363405336721726,-0.5716651610960554,-0.42572741194486985,-0.10623688727827586,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.7094195342370525
27,-0.3443092841163311,0.3691526329858328,-0.4777636594663278,-0.4211080999698885,-1.1914241960183767,1.455082967766546,-0.189057156814851,-0.057915057915057536,1.7344110854503465,-0.3413277719847063
28,3.1512164429530203,0.05720395616145399,-0.5412960609911054,1.385576633544113,0.339969372128637,0.035094411596414125,-0.31362970200293117,7.6640926640926645,1.7344110854503465,0.3833854709767119
29,1.4034535794183445,0.23122159850307403,-0.2871664548919949,-0.1199939777175549,1.105666156202144,0.04806408544726314,-1.3321934538348803,-0.057915057915057536,-0.5750577367205543,-0.229753215154675
30,0.7309144295302015,1.334937182571505,0.03049555273189329,-0.4211080999698885,1.105666156202144,-1.8262445164981878,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.4035453597497393
31,-0.3443092841163311,-1.5846030473135526,-0.6683608640406608,0.030563083408611906,-0.42572741194486985,-0.4182719816898721,-1.0537371763556425,-0.057915057915057536,-0.5750577367205543,2.637817170663886
32,-0.3443092841163311,0.3691526329858328,-0.4777636594663278,-0.5716651610960554,-1.1914241960183767,1.3272935342361243,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.38964198818213414
33,-0.3443092841163311,-1.405773857257418,-0.795425667090216,-0.2705510388437217,0.339969372128637,-1.1666984550829678,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
34,-0.3443092841163311,1.2737236033146218,-0.4777636594663278,-0.4211080999698885,0.339969372128637,0.13351134846461934,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.3847758081334724
35,-0.3443092841163311,-0.42689120556001087,-0.7318932655654383,-0.2705510388437217,-1.1914241960183767,0.35399580392904856,-1.3321934538348803,-0.057915057915057536,-0.5750577367205543,0.08898157803267301
36,0.6540128635346756,0.052125100240577274,0.9834815756035579,-0.7222222222222221,0.339969372128637,1.5235552164791148,-0.5017098192476795,7.6640926640926645,1.7344110854503465,1.0994091067083769
37,0.6540128635346756,0.351242983159583,0.09402795425667093,-1.0233363444745558,-1.9571209800918836,0.7364104520312799,0.38006839276990717,-0.057915057915057536,-0.5750577367205543,2.53979840111227
38,-0.3443092841163311,0.6225608126169472,-0.5412960609911054,-0.5716651610960554,-1.1914241960183767,-0.30230783902346,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
39,-0.3443092841163311,0.05720395616145399,-0.5412960609911054,0.1811201445347787,0.339969372128637,0.06522983024985705,0.5388373229115779,-0.057915057915057536,-0.5750577367205543,-0.17587765033020503
40,-0.3443092841163311,0.6225608126169472,-0.5412960609911054,-0.1199939777175549,0.339969372128637,0.10490177379362974,1.3180263800683927,-0.057915057915057536,-0.5750577367205543,2.637817170663886
41,0.22616051454138705,-1.2215985030740446,2.3176620076238885,0.33167720566094555,0.339969372128637,0.524508868968148,-1.7767464582315586,7.6640926640926645,1.7344110854503465,-0.09732360097323603
42,1.8061381431767338,-0.23068698209035027,0.03049555273189329,-0.7222222222222221,0.339969372128637,-0.1037573908067901,0.7977528089887641,-0.057915057915057536,-0.5750577367205543,0.7977059436913453
43,-0.3443092841163311,-0.4538893344025663,-0.6683608640406608,-0.2705510388437217,0.339969372128637,-0.29830249856952123,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.035801181786583286
44,0.7588786353467561,-0.6570435712376371,1.6188055908513341,1.2350195724179462,0.339969372128637,-0.46271218767880984,-0.5017098192476795,7.6640926640926645,1.7344110854503465,0.1411192214111923
45,0.7742589485458612,0.09783480352846824,0.7928843710292249,0.7833483890394459,0.339969372128637,-0.6862483311081443,0.3678553981436248,7.6640926640926645,1.7344110854503465,-0.46576294751477226
46,-0.3443092841163311,-0.4538893344025663,-0.6683608640406608,0.6327913279132792,0.339969372128637,0.6997901964524128,-0.12799218368343918,-0.057915057915057536,-0.5750577367205543,-0.2586027111574556
47,-0.3443092841163311,-0.08313285217856206,-0.4777636594663278,-0.4211080999698885,0.339969372128637,-0.15144001525843992,-1.3321934538348803,-0.057915057915057536,-0.5750577367205543,-0.4035453597497393
48,-0.3443092841163311,0.5939588345362203,-0.03303684879288434,-0.4211080999698885,0.339969372128637,0.8424566088117492,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.4692387904066736
49,-0.3443092841163311,0.37957765303394825,-0.3506988564167725,-0.7222222222222221,0.339969372128637,-0.3301544917032233,-2.162677088422081,-0.057915057915057536,-0.5750577367205543,0.1550225929787974
50,-0.3443092841163311,-1.405773857257418,-0.795425667090216,0.030563083408611906,1.105666156202144,0.04596604997139036,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.8380257212374
51,-0.3443092841163311,-0.12723870622828135,0.9199491740787802,-0.4211080999698885,0.339969372128637,-0.3295823002098035,-0.2501221299462628,7.6640926640926645,1.7344110854503465,-0.023288147375738553
52,-0.3443092841163311,0.05640203154236834,-0.3506988564167725,-0.2705510388437217,-0.42572741194486985,-1.2801831012778941,1.0542256961406937,-0.057915057915057536,-0.5750577367205543,0.09454292665971495
53,-0.3443092841163311,1.7802726543704892,-0.6048284625158831,-0.4211080999698885,0.339969372128637,-2.4470722868586687,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,0.5137295794230101
54,-0.3443092841163311,0.05640203154236834,-0.3506988564167725,-0.2705510388437217,0.339969372128637,-0.4213236696547777,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
55,-0.3443092841163311,-1.1093290564020317,-0.09656925031766198,0.030563083408611906,0.339969372128637,-0.7943925233644861,0.49242794333170486,-0.057915057915057536,-0.5750577367205543,2.397984011122697
56,-0.3443092841163311,0.7008821170809945,0.15756035578144856,0.030563083408611906,0.339969372128637,0.7613961472439444,-0.12799218368343918,-0.057915057915057536,1.7344110854503465,-0.6774417796315606
57,-0.3443092841163311,-0.351777599572307,0.9834815756035579,-0.1199939777175549,0.339969372128637,0.2780850658020214,1.4767953102100637,7.6640926640926645,-0.5750577367205543,2.4396941258255125
58,-0.3443092841163311,-0.3234429296979418,0.5387547649301144,1.2350195724179462,0.339969372128637,-0.7421323669654777,-1.54714215925745,7.6640926640926645,-0.5750577367205543,2.2933611400764686
59,-0.3443092841163311,-0.616680032076985,-0.2871664548919949,0.48223426678711234,0.339969372128637,0.013923326339881822,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,1.1084462982273202
60,-0.3443092841163311,-0.4538893344025663,-0.6683608640406608,-0.1199939777175549,0.339969372128637,0.11615487316421895,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.30344108446298224
61,-0.3443092841163311,0.67682437850842,-0.6683608640406608,-0.4211080999698885,0.339969372128637,-0.3255769597558651,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.8380257212374
62,-0.3443092841163311,0.7824111200213846,-0.03303684879288434,0.48223426678711234,0.339969372128637,1.5773412168605758,1.496336101612115,3.8030888030888033,-0.5750577367205543,-0.497393117831074
63,-0.3443092841163311,0.12403100775193782,-0.09656925031766198,0.48223426678711234,0.339969372128637,-0.1047110432958229,-0.5017098192476795,-0.057915057915057536,1.7344110854503465,-0.8380257212374
64,-0.3443092841163311,1.7802726543704892,-0.6048284625158831,0.6327913279132792,1.105666156202144,-0.15678046919702476,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.5484880083420229
65,-0.3443092841163311,-1.405773857257418,-0.795425667090216,0.030563083408611906,0.339969372128637,-2.0493991989319094,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
66,-0.3443092841163311,0.05720395616145399,-0.5412960609911054,0.6327913279132792,1.105666156202144,-2.9330535952698833,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
67,-0.3443092841163311,1.0264635124298314,-0.6048284625158831,-0.2705510388437217,-0.42572741194486985,-0.7505245088689682,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.5220716023635732
68,-0.3443092841163311,0.8131515637530073,0.03049555273189329,-0.5716651610960554,-1.1914241960183767,-0.21552546252145732,1.5232046897899363,-0.057915057915057536,-0.5750577367205543,-0.6023635731664928
69,-0.3443092841163311,0.1913926757551456,-0.41423125794155014,-0.1199939777175549,1.105666156202144,-0.47377455655159256,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.5401459854014599
70,-0.3443092841163311,1.0256615878107456,-0.3506988564167725,-0.1199939777175549,1.105666156202144,-0.5786763303452223,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,0.4257907542579075
71,-0.3443092841163311,0.23362737236033135,-0.1601016518424396,-0.5716651610960554,0.339969372128637,1.0097272553881367,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.5804657629475147
72,-0.3443092841163311,1.0256615878107456,-0.3506988564167725,-0.7222222222222221,0.339969372128637,1.0978447453747855,0.42403517342452374,-0.057915057915057536,-0.5750577367205543,2.637817170663886
73,-0.3443092841163311,0.9823576583801124,0.8564167725540025,-0.7222222222222221,0.339969372128637,-0.44344840740034314,0.663409868099658,-0.057915057915057536,-0.5750577367205543,-0.6819603753910323
74,-0.3443092841163311,1.8075380914194066,-0.6683608640406608,-0.5716651610960554,0.339969372128637,-1.0745756246423803,0.38006839276990717,-0.057915057915057536,-0.5750577367205543,2.637817170663886
75,-0.3443092841163311,0.8516439454691259,0.15756035578144856,-0.4211080999698885,0.339969372128637,-0.529658592408926,0.6194430874450416,-0.057915057915057536,1.7344110854503465,-0.6583246437261036
76,-0.3443092841163311,-0.4811547714514836,-0.6048284625158831,0.030563083408611906,-0.42572741194486985,0.31794773984360125,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,0.3204727146332985
77,-0.3443092841163311,1.0264635124298314,-0.6048284625158831,-0.1199939777175549,0.339969372128637,1.2082777036048065,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
78,-0.3443092841163311,0.1913926757551456,-0.41423125794155014,-0.1199939777175549,0.339969372128637,0.5010490177379361,1.1617000488519786,-0.057915057915057536,-0.5750577367205543,-0.4292665971498088
79,0.22616051454138705,-1.2215985030740446,2.3176620076238885,0.33167720566094555,0.339969372128637,0.4653824146481024,1.5500732779677575,7.6640926640926645,1.7344110854503465,-0.09975669099756694
80,-0.3443092841163311,-1.405773857257418,-0.795425667090216,-0.1199939777175549,1.105666156202144,-0.3486553499904633,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
81,-0.3443092841163311,-1.405773857257418,-0.795425667090216,0.1811201445347787,1.105666156202144,0.5863055502574864,-1.0537371763556425,-0.057915057915057536,-0.5750577367205543,1.1480709071949948
82,-0.3443092841163311,0.9452018176958034,-0.41423125794155014,-0.1199939777175549,1.105666156202144,-0.04577531947358386,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.3114355231143552
83,-0.3443092841163311,0.07992515370221853,0.7293519695044473,1.385576633544113,0.339969372128637,1.275033377837116,0.10161211529066927,7.6640926640926645,1.7344110854503465,2.5742092457420926
84,6.646742170022371,-0.4538893344025663,-0.6683608640406608,1.53613369467028,0.339969372128637,1.1422849513637232,-0.5017098192476795,3.8030888030888033,-0.5750577367205543,0.6826555439694126
85,-0.3443092841163311,-1.405773857257418,-0.795425667090216,0.1811201445347787,0.339969372128637,-0.33473202365058186,-1.9330727894479727,-0.057915057915057536,-0.5750577367205543,2.637817170663886
86,-0.3443092841163311,0.6225608126169472,-0.5412960609911054,-0.1199939777175549,1.105666156202144,0.5042914362006481,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.5898505387556482
87,-0.3443092841163311,-1.405773857257418,-0.795425667090216,-0.5716651610960554,-0.42572741194486985,-0.5687583444592789,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.8380257212374
88,-0.3443092841163311,0.05720395616145399,-0.5412960609911054,-0.7222222222222221,1.105666156202144,-1.18844173183292,0.27503663898387887,-0.057915057915057536,-0.5750577367205543,-0.4518595759471672
89,-0.3443092841163311,-0.4538893344025663,-0.6683608640406608,-0.4211080999698885,0.339969372128637,0.6877741750905972,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
90,-0.3443092841163311,1.8345362202619622,-0.7318932655654383,-0.1199939777175549,1.105666156202144,0.8966240701888233,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,1.7688564476885644
91,-0.3443092841163311,0.05640203154236834,-0.3506988564167725,-0.5716651610960554,1.105666156202144,0.8882319282853328,-0.5017098192476795,-0.057915057915057536,1.7344110854503465,-0.055961070559610686
92,-0.3443092841163311,1.0264635124298314,-0.6048284625158831,-0.872779283348389,-1.1914241960183767,-0.33568567613961464,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,1.1265206812652069
93,-0.3443092841163311,1.699010959636461,-0.41423125794155014,1.2350195724179462,0.339969372128637,1.0862101850085828,0.5266243282852955,7.6640926640926645,-0.5750577367205543,-0.02711157455683007
94,-0.3443092841163311,-1.405773857257418,-0.795425667090216,-0.872779283348389,-1.1914241960183767,1.1960709517451842,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
95,-0.3443092841163311,-2.6883186313819833,-0.7318932655654383,-0.7222222222222221,0.339969372128637,-1.2212473774556551,-1.1685393258426968,-0.057915057915057536,-0.5750577367205543,-0.4518595759471672
96,-0.3443092841163311,-0.0815290029403904,-0.09656925031766198,-0.7222222222222221,0.339969372128637,-0.3799351516307459,0.0991695163654128,-0.057915057915057536,1.7344110854503465,-0.31664928745220716
97,-0.3443092841163311,1.7802726543704892,-0.6048284625158831,0.030563083408611906,0.339969372128637,0.7478542818996756,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,0.6517205422314911
98,-0.3443092841163311,0.9452018176958034,-0.41423125794155014,-0.1199939777175549,0.339969372128637,0.39156971199694846,1.7137274059599414,-0.057915057915057536,-0.5750577367205543,2.637817170663886
99,-0.3443092841163311,0.24859663191659978,0.15756035578144856,-0.1199939777175549,0.339969372128637,-1.89567041769979,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.07055961070559615
100,-0.3443092841163311,0.821438118150227,-0.4777636594663278,0.9339054501656128,0.339969372128637,-0.05416746137707432,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.7181091414668057
1,0.044393176733780744,0.005613472333600475,1.491740787801779,-0.1199939777175549,0.339969372128637,1.035094411596414,1.762579384465071,-0.057915057915057536,1.7344110854503465,-0.532499131039277
2,-0.3443092841163311,1.8075380914194066,-0.6683608640406608,-0.2705510388437217,0.339969372128637,0.47911501049017746,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,1.7688564476885644
3,0.23874440715883669,0.26837743918738305,0.7293519695044473,1.0844625112917796,0.339969372128637,1.4430669464047299,1.0420127015144114,-0.057915057915057536,1.7344110854503465,-0.5192909280500522
4,-0.3443092841163311,0.05720395616145399,-0.5412960609911054,1.385576633544113,0.339969372128637,0.035094411596414125,-0.31362970200293117,-0.057915057915057536,1.7344110854503465,-0.3413277719847063
5,-0.3443092841163311,-0.5081529002940393,-0.5412960609911054,-0.7222222222222221,1.105666156202144,0.5369063513255772,0.3214460185637519,-0.057915057915057536,-0.5750577367205543,-0.5356273896419882
6,-0.3443092841163311,-0.0529270248596633,0.15756035578144856,1.8372478169226134,0.339969372128637,1.6046156780469196,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.6124435175530065
7,-0.3443092841163311,-0.9232825447741249,1.3646759847522236,0.030563083408611906,0.339969372128637,-0.25100133511348477,-0.19394235466536394,-0.057915057915057536,-0.5750577367205543,-0.3368091762252346
8,-0.3443092841163311,0.23122159850307403,-0.2871664548919949,-0.1199939777175549,1.105666156202144,0.04806408544726314,-1.3321934538348803,-0.057915057915057536,-0.5750577367205543,-0.229753215154675
9,0.6204558165548099,-0.32878909382518057,1.0470139771283355,-0.4211080999698885,0.339969372128637,0.5363341598321574,-2.0552027357107963,-0.057915057915057536,1.7344110854503465,-0.44664581160931527
10,-0.3443092841163311,1.753274525527934,-0.5412960609911054,0.1811201445347787,1.105666156202144,-0.5218386419988557,0.5266243282852955,-0.057915057915057536,-0.5750577367205543,0.5220716023635733
11,-0.1443652125279642,-1.2975140336808342,3.6518424396442186,0.030563083408611906,0.339969372128637,1.0566469578485598,1.6990718124084025,-0.057915057915057536,1.7344110854503465,-0.5596107055961071
12,-0.3443092841163311,1.7802726543704892,-0.6048284625158831,-1.0233363444745558,-1.1914241960183767,0.8373068853709709,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,0.030935001737921467
13,-0.3443092841163311,0.685912857524726,-0.1601016518424396,0.1811201445347787,0.339969372128637,0.8022124737745564,-1.3321934538348803,-0.057915057915057536,-0.5750577367205543,0.09454292665971495
14,-0.3443092841163311,-1.9478748997594229,5.684879288437103,-0.7222222222222221,-1.1914241960183767,0.10223154682433713,1.8456277479237908,-0.057915057915057536,-0.5750577367205543,-0.5331942996176573
15,-0.3443092841163311,-1.2349639133921413,-0.6048284625158831,0.030563083408611906,1.105666156202144,0.343505626549685,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.6725755995828989
16,-0.3443092841163311,0.8682170542635657,0.2846251588310038,-0.4211080999698885,1.105666156202144,0.6774747282090405,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.7820646506777894
17,2.882760067114094,0.29136594493450946,0.03049555273189329,0.9339054501656128,1.105666156202144,-0.08792675948884232,-0.5017098192476795,-0.057915057915057536,1.7344110854503465,-0.46228710462287104
18,-0.3443092841163311,0.2031542368350707,0.2846251588310038,-0.5716651610960554,1.105666156202144,-0.5773412168605758,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.6642335766423357
19,-0.3443092841163311,-0.3234429296979418,0.5387547649301144,1.2350195724179462,0.339969372128637,-0.7421323669654777,-2.130923302393747,-0.057915057915057536,1.7344110854503465,2.280500521376434
20,-0.3443092841163311,-0.05132317562149163,-0.2871664548919949,-0.4211080999698885,0.339969372128637,0.7465191684150297,-0.5017098192476795,-0.057915057915057536,1.7344110854503465,-0.27215849843587064
21,-0.3443092841163311,0.6124031007751938,-0.22363405336721726,-0.5716651610960554,-0.42572741194486985,-0.10623688727827586,-0.5017098192476795,-0.057915057915057536,1.7344110854503465,-0.7094195342370525
22,1.0539010067114094,0.9120556001069231,-0.1601016518424396,-0.2705510388437217,1.105666156202144,-1.0473011634560365,-0.008304836345871975,-0.057915057915057536,1.7344110854503465,-0.15780326729231836
23,-0.3443092841163311,1.0264635124298314,-0.6048284625158831,0.9339054501656128,0.339969372128637,0.4085447263017355,1.0542256961406937,-0.057915057915057536,-0.5750577367205543,-0.8380257212374
24,-0.3443092841163311,-0.42689120556001087,-0.7318932655654383,-1.1738934056007226,-2.7228177641653906,-0.5998474156017546,0.48265754763067914,-0.057915057915057536,-0.5750577367205543,0.7841501564129302
25,6.646742170022371,-1.0735097567495324,-0.5412960609911054,-0.1199939777175549,0.339969372128637,0.6351325576959752,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.7094195342370525
26,0.7309144295302015,1.334937182571505,0.03049555273189329,-0.4211080999698885,1.105666156202144,-1.8262445164981878,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.4035453597497393
27,1.65373322147651,0.9973269179363808,0.09402795425667093,-0.872779283348389,-0.42572741194486985,0.5332824718672514,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.06569343065693432
28,0.7309144295302015,-0.5784549585672282,0.03049555273189329,0.030563083408611906,0.339969372128637,0.6429525081060459,-0.12799218368343918,-0.057915057915057536,-0.5750577367205543,-0.6273896419881821
29,-0.3443092841163311,0.6022453889334404,0.2846251588310038,-0.5716651610960554,0.339969372128637,0.8111768071714667,-0.5017098192476795,-0.057915057915057536,1.7344110854503465,0.2533889468196037
30,-0.3443092841163311,1.1879176690724407,-0.5412960609911054,0.6327913279132792,0.339969372128637,0.9801640282281134,1.0542256961406937,-0.057915057915057536,-0.5750577367205543,-0.6868265554396941
31,-0.3443092841163311,1.0264635124298314,-0.6048284625158831,0.6327913279132792,0.339969372128637,0.47587259202746535,1.0542256961406937,-0.057915057915057536,-0.5750577367205543,-0.8380257212374
32,3.1512164429530203,1.1879176690724407,-0.5412960609911054,-0.5716651610960554,0.339969372128637,1.1245470150677095,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,0.1550225929787974
33,-0.3443092841163311,1.2737236033146218,-0.4777636594663278,-0.5716651610960554,-1.1914241960183767,1.637612054167461,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,2.637817170663886
34,-0.05907438478747202,-1.2215985030740446,2.3176620076238885,0.33167720566094555,0.339969372128637,0.524508868968148,-2.204201270151441,-0.057915057915057536,1.7344110854503465,-0.2485227667709419
35,1.4034535794183445,1.0793905372894947,-0.2871664548919949,-0.4211080999698885,1.105666156202144,-0.5569330535952698,0.48021494870542264,-0.057915057915057536,1.7344110854503465,-0.6447688564476886
36,1.4034535794183445,1.0793905372894947,-0.2871664548919949,-0.4211080999698885,1.105666156202144,-0.5569330535952698,0.48021494870542264,-0.057915057915057536,-0.5750577367205543,-0.6447688564476886
37,-0.3443092841163311,-0.18551189521518324,-0.41423125794155014,2.4394760614272806,0.339969372128637,1.576769025367156,-2.1480214948705423,-0.057915057915057536,1.7344110854503465,2.637817170663886
38,-0.3443092841163311,0.9452018176958034,-0.41423125794155014,-0.1199939777175549,0.339969372128637,0.39156971199694846,1.7137274059599414,-0.057915057915057536,-0.5750577367205543,2.637817170663886
39,-0.3443092841163311,0.5682972467254743,-0.41423125794155014,-0.2705510388437217,1.105666156202144,0.7022696929238982,-0.31362970200293117,-0.057915057915057536,-0.5750577367205543,-0.6273896419881821
40,-0.05907438478747202,-1.2215985030740446,2.3176620076238885,0.33167720566094555,0.339969372128637,0.4653824146481024,1.7479237909135321,-0.057915057915057536,1.7344110854503465,-0.2408759124087591
41,-0.3443092841163311,0.6124031007751938,-0.22363405336721726,-0.2705510388437217,0.339969372128637,-2.4827388899485023,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.5898505387556482
42,-0.3443092841163311,0.987169206094627,0.03049555273189329,-0.4211080999698885,1.105666156202144,-1.5674232309746328,-0.5017098192476795,-0.057915057915057536,-0.5750577367205543,-0.7657281890858534
43,-0.3443092841163311,0.9452018176958034,-0.41423125794155014,0.030563083408611906,0.339969372128637,-2.5618920465382415,1.4694675134342943,-0.057915057915057536,-0.5750577367205543,-0.3847758081334724
